food,hotel,shopping,service,beauty,travel,entertainment,sports,education,media,medicine,car,traffic,finace,estate,company,government
5,2,9,3,2,8,7,0,36,0,13,19,31,4,40,6,9
4,0,12,32,16,0,5,0,26,0,27,8,7,0,43,5,8
8,9,14,13,0,20,12,3,9,2,9,0,51,5,11,0,25
7,9,7,12,10,17,1,2,6,0,14,9,72,12,5,0,9
10,4,19,20,4,5,3,0,7,0,14,0,18,5,17,8,58
2,5,16,8,6,10,0,0,17,0,3,39,44,3,10,0,4
13,4,18,22,11,1,2,1,28,0,9,4,14,7,42,6,10
6,2,13,22,3,8,2,5,21,5,9,12,11,10,10,7,46
9,4,12,33,14,0,4,3,20,0,11,8,7,15,30,8,15
12,3,11,21,7,1,0,1,34,1,17,1,12,5,43,6,18
10,23,9,26,2,8,6,0,14,0,2,0,27,7,29,3,24
2,6,18,31,18,11,8,0,8,2,9,10,46,1,11,0,12
7,0,25,14,2,1,8,1,21,1,46,9,15,8,14,0,18
10,2,15,28,4,1,2,0,29,0,20,11,34,3,25,1,7
9,5,7,8,12,2,1,0,0,0,19,64,25,3,18,7,12
19,7,16,19,10,2,2,1,9,5,13,19,20,4,6,4,35
7,5,17,22,12,10,3,2,25,0,19,0,10,16,17,5,21
12,7,12,12,6,6,3,1,22,1,11,0,10,16,32,5,36
11,9,17,23,9,4,6,0,26,2,6,3,36,12,8,2,15
13,4,26,18,8,0,1,1,12,0,19,21,17,4,36,3,9
13,7,31,17,6,2,6,4,9,3,8,6,33,15,13,2,17
4,9,30,22,5,3,1,0,23,2,17,0,6,6,32,5,26
8,4,16,23,19,6,5,1,11,1,24,10,12,19,19,1,11
0,9,23,0,0,0,0,0,21,0,0,95,25,0,0,0,0
7,6,15,28,10,4,3,1,21,2,6,8,22,8,13,6,32
12,1,21,6,4,0,5,0,30,0,26,4,4,3,70,0,6
5,0,8,7,4,9,1,0,52,1,5,0,72,4,14,1,9
15,8,8,25,5,4,0,0,9,2,22,8,46,10,10,2,18
7,1,17,7,1,0,2,18,9,0,7,49,32,5,7,11,18
8,5,6,40,17,2,4,3,13,1,19,5,10,23,19,5,14
1,5,22,19,6,7,2,0,15,1,5,18,12,19,21,7,30
12,0,23,25,9,0,7,0,27,0,30,7,5,1,34,5,8
4,2,24,3,11,1,2,0,45,0,27,3,4,10,35,11,11
4,2,11,38,20,2,2,0,16,0,8,7,4,3,14,13,48
7,7,14,16,9,0,1,0,47,0,6,31,39,3,1,4,6
0,15,21,13,14,7,1,1,13,4,22,3,17,10,20,1,29
4,3,6,8,4,7,5,0,25,0,5,25,41,5,29,6,22
8,4,17,17,6,3,3,0,29,0,6,0,16,5,69,1,6
10,5,20,15,4,10,5,0,15,2,4,22,13,9,21,4,32
11,6,12,22,10,4,1,0,45,0,8,2,2,4,37,7,21
10,7,11,17,2,14,7,0,22,0,9,3,8,22,39,2,16
13,4,19,23,9,0,4,2,29,0,21,15,13,6,13,4,15
19,10,18,16,15,8,6,0,2,3,19,7,22,10,19,7,10
11,6,14,20,8,2,4,0,18,1,9,24,6,6,41,6,17
20,11,9,15,11,7,1,1,16,3,4,5,35,18,13,5,19
10,6,19,23,9,7,3,0,11,6,15,0,11,20,26,4,20
14,5,15,22,12,8,6,1,20,6,7,14,31,7,12,1,11
7,14,17,24,14,11,4,0,6,1,9,0,56,8,4,1,16
5,4,10,33,17,5,1,0,24,0,13,0,4,6,27,12,30
9,18,15,14,9,3,3,1,21,0,23,0,27,9,27,0,10
4,7,9,12,7,7,1,0,38,0,18,3,14,15,33,4,19
23,10,12,10,5,16,3,3,11,6,6,1,14,28,11,7,27
0,5,15,16,5,16,1,0,24,4,6,10,49,5,5,1,30
18,4,23,32,15,3,5,0,14,0,10,13,9,7,8,7,24
6,22,11,5,2,6,1,0,11,0,4,0,25,14,56,4,23
7,4,11,12,6,7,4,0,63,0,9,0,13,13,21,4,19
17,0,3,67,6,12,0,0,2,0,2,6,39,1,6,28,4
5,3,18,18,8,9,1,0,18,4,5,24,10,11,19,3,36
3,2,5,22,4,12,1,0,17,2,11,2,17,13,32,2,48
5,4,6,13,2,8,6,0,31,3,10,17,27,2,32,6,21
13,2,20,23,10,4,2,0,26,1,19,13,12,5,15,6,21
12,6,22,11,8,3,5,0,14,1,28,1,44,8,5,15,9
26,5,7,12,7,4,7,3,28,0,14,0,15,14,36,7,9
7,6,11,36,5,2,1,0,10,2,6,2,33,12,19,15,24
0,0,0,0,0,0,0,0,23,0,0,53,0,0,72,0,50
7,9,15,20,13,3,4,2,17,3,14,4,30,11,14,0,26
10,6,19,32,5,3,4,1,44,1,6,1,13,13,15,2,19
13,6,13,15,11,1,4,2,25,1,11,1,34,9,11,2,32
12,9,14,15,6,1,3,1,15,1,8,1,10,11,15,5,35
12,1,21,17,6,4,8,0,27,4,29,16,18,4,10,0,13
8,10,18,15,1,20,14,4,14,6,11,0,3,7,16,0,45
28,8,20,16,9,5,9,2,13,2,10,2,15,8,33,4,7
5,2,17,27,4,1,0,0,30,0,23,0,1,2,67,4,11
5,5,5,15,15,9,1,0,35,0,9,15,5,12,23,2,37
15,2,15,14,6,7,4,3,14,1,15,8,14,13,27,3,30
18,9,31,18,9,4,9,0,5,2,7,1,22,13,29,2,12
0,0,21,43,18,0,12,0,28,0,12,52,10,0,0,0,0
12,5,6,18,5,6,3,2,65,1,12,2,11,16,11,2,13
16,9,14,17,10,12,5,0,16,3,5,7,28,10,12,5,22
6,4,18,31,12,0,1,0,6,3,16,26,33,4,11,2,19
22,3,22,12,11,0,3,1,32,0,18,2,3,6,44,6,5
8,2,30,38,12,1,11,1,5,0,7,19,22,10,5,0,20
8,2,18,24,8,1,1,0,19,0,10,34,23,4,32,0,7
8,5,20,34,12,2,3,1,20,0,8,8,11,6,20,6,27
6,22,12,7,2,7,2,0,16,0,4,0,26,11,44,6,25
24,5,20,15,6,3,3,0,1,0,12,22,56,16,0,0,10
3,6,14,33,14,4,0,0,18,0,10,5,17,7,21,6,34
6,25,32,6,4,2,3,0,1,1,2,4,29,4,70,0,3
0,6,8,7,5,10,9,0,17,0,3,36,50,1,19,5,18
0,0,14,37,13,0,0,0,12,0,4,35,0,0,25,8,44
18,3,27,21,9,2,7,1,16,1,14,7,14,9,17,4,22
6,2,6,5,8,8,0,8,9,0,11,39,34,4,45,3,4
8,11,11,11,9,6,6,1,33,4,14,4,13,13,20,7,20
5,7,22,9,10,18,0,7,26,0,22,1,2,7,31,14,13
10,5,25,31,16,3,3,0,10,1,9,20,19,6,6,7,21
0,20,3,18,0,16,0,7,10,5,3,0,30,12,19,4,47
13,1,16,15,11,0,0,0,19,0,9,43,34,2,5,3,20
13,1,22,31,4,0,1,0,24,0,16,22,22,3,2,11,18
7,7,6,43,4,5,1,0,11,5,7,11,32,5,12,15,20
4,6,12,9,6,2,0,1,9,0,22,68,21,8,8,0,15
0,0,5,17,22,10,0,0,14,0,24,2,0,14,81,0,2
18,9,17,22,4,6,8,1,21,1,7,7,14,11,23,6,17
14,0,25,6,0,0,1,0,60,4,19,14,0,0,29,0,22
11,0,16,18,2,0,0,0,48,0,13,12,2,2,40,13,14
15,8,23,21,11,3,5,0,9,4,11,3,24,17,18,3,16
10,5,8,15,14,0,3,3,24,0,30,0,6,11,54,0,9
2,3,19,14,2,4,1,1,23,1,28,0,10,8,15,8,54
7,6,20,40,26,2,3,0,19,0,18,0,10,2,18,11,9
7,3,17,15,4,6,9,0,7,5,5,5,14,1,27,4,63
14,7,11,13,8,14,4,2,22,2,13,9,11,10,17,3,32
14,8,27,24,29,4,4,0,8,3,7,2,12,10,24,3,12
2,13,43,27,1,0,1,0,18,0,31,0,3,2,15,17,19
10,12,20,10,4,3,2,0,22,0,8,0,9,23,20,8,39
3,5,21,11,2,8,7,0,31,0,11,16,21,1,35,8,10
6,4,18,17,2,2,3,0,7,0,2,39,8,5,42,1,35
5,6,5,11,5,22,0,0,5,0,5,8,102,11,0,0,8
12,9,20,16,9,6,6,1,6,3,19,5,24,10,28,7,10
17,9,26,14,7,2,6,0,4,1,10,20,44,8,3,4,14
12,10,15,20,17,1,5,3,13,0,20,1,20,15,25,0,15
4,3,11,9,2,1,0,0,14,0,3,28,15,3,68,4,27
1,5,10,19,16,2,0,0,25,0,16,1,5,28,38,4,22
7,1,5,43,7,0,1,0,45,0,7,0,5,4,55,1,10
23,5,15,15,5,4,9,2,28,1,11,0,11,6,44,5,7
4,1,19,44,12,1,1,2,19,0,13,14,16,13,20,3,11
4,8,28,16,3,6,2,0,20,1,20,1,4,19,25,11,23
16,9,26,11,3,3,6,0,9,1,8,25,35,7,10,6,16
7,3,28,21,6,7,2,1,13,1,5,14,19,16,15,5,29
8,6,18,18,13,0,3,3,18,0,21,1,16,14,37,0,17
3,3,9,14,5,2,1,0,31,0,10,1,9,20,59,7,16
9,9,10,35,17,4,7,4,15,0,14,2,9,23,13,7,15
4,13,27,24,7,2,1,1,16,0,23,4,25,9,20,4,13
11,13,21,32,21,1,7,3,19,0,12,1,7,12,12,9,10
12,7,24,35,17,3,7,0,11,2,7,7,15,9,8,7,22
5,24,34,14,13,15,2,0,13,0,5,3,23,7,26,0,7
6,5,12,16,12,4,3,1,33,0,11,3,11,9,43,4,17
14,2,20,17,7,1,5,0,19,0,28,24,10,4,25,4,12
10,10,13,25,8,3,2,1,13,4,9,7,39,15,10,2,21
7,2,25,27,12,6,4,2,7,0,11,24,29,0,15,4,17
12,9,11,20,3,8,5,0,18,0,7,7,41,14,13,3,21
10,2,15,12,8,4,2,1,30,2,9,17,8,8,40,8,17
13,0,3,20,15,0,0,0,80,0,9,12,12,9,19,0,0
5,12,17,17,0,4,2,0,25,0,6,2,10,14,20,10,47
9,3,8,15,18,6,1,2,35,2,10,16,12,5,14,1,35
14,4,8,25,2,45,9,0,6,4,12,0,14,3,12,3,30
6,3,24,12,6,1,2,0,7,1,2,22,30,4,63,1,6
10,4,20,35,16,3,4,0,13,0,10,9,15,7,9,8,27
12,4,31,19,13,3,2,0,9,5,15,3,7,16,36,5,13
20,6,8,14,5,9,3,1,50,3,5,2,16,5,7,8,31
19,9,20,18,10,6,4,2,7,1,14,7,42,11,7,3,13
0,0,14,0,5,1,2,0,29,0,14,1,5,4,19,12,88
7,8,15,22,12,5,5,0,13,0,6,15,30,0,34,4,17
7,8,28,12,10,0,7,0,7,0,5,4,93,2,3,0,7
9,5,22,20,11,9,3,0,14,2,6,18,10,10,18,2,30
4,2,11,40,5,0,0,0,17,0,10,0,36,7,21,22,16
12,3,16,30,7,1,6,0,21,1,12,10,13,5,39,1,14
2,5,9,29,13,4,3,0,20,3,7,11,42,5,18,4,19
2,5,11,22,8,3,4,1,29,4,6,13,47,7,9,0,22
10,6,10,51,5,2,3,0,5,4,7,3,37,7,11,18,12
7,20,7,15,3,9,3,1,13,1,6,1,30,7,52,2,16
8,0,25,37,2,0,3,0,18,0,20,13,19,2,41,0,5
1,1,7,13,1,0,0,0,18,0,0,42,2,1,82,0,24
8,4,8,13,5,8,21,0,17,0,7,0,10,10,13,4,62
21,6,16,17,8,10,6,1,18,2,10,2,19,8,29,3,15
10,5,27,18,9,5,6,1,6,3,13,1,23,16,14,1,35
9,26,17,14,5,7,4,0,4,0,5,0,42,6,50,1,3
4,5,14,48,6,0,3,0,48,0,2,2,10,1,3,31,16
16,1,12,14,5,1,1,1,11,0,11,41,7,6,35,1,29
6,4,20,33,15,0,6,0,21,0,22,4,16,0,24,9,9
4,0,23,0,14,0,0,0,38,0,36,6,0,13,43,10,8
14,0,20,15,4,0,0,2,30,0,25,7,10,2,43,7,15
7,1,8,9,5,1,2,0,35,1,10,1,7,8,47,27,21
26,0,37,25,9,0,9,0,12,0,32,10,3,7,11,2,10
13,4,29,20,6,4,0,1,10,1,9,30,24,12,6,5,17
4,2,16,7,9,1,0,0,44,0,25,1,7,11,33,14,17
0,0,13,51,21,0,0,0,14,0,6,24,0,0,10,12,45
12,3,9,20,4,2,2,0,33,2,16,3,10,11,50,7,6
28,0,8,11,4,2,8,2,33,0,19,0,3,0,69,7,0
6,4,8,7,3,8,7,0,27,0,2,21,47,3,27,7,15
9,3,22,29,10,2,6,1,20,0,14,20,27,2,6,5,18
11,6,23,33,15,7,5,0,12,1,11,8,17,6,8,7,21
5,6,10,28,12,3,4,2,17,0,11,4,7,36,17,8,22
7,3,24,7,10,3,3,0,65,1,15,1,11,9,20,6,7
19,7,14,23,13,3,4,2,29,2,15,3,10,15,17,9,6
2,2,31,24,10,7,1,0,11,3,4,14,12,18,21,4,27
14,1,25,34,3,0,0,0,24,0,20,25,7,1,1,17,21
13,0,2,70,4,8,0,0,4,0,1,9,52,0,1,29,0
7,4,12,45,25,2,4,0,12,1,14,0,8,5,30,11,11
2,1,9,6,0,10,9,0,30,0,0,24,50,0,27,8,16
12,1,77,22,5,2,8,0,5,0,7,11,5,11,2,11,12
5,13,17,21,3,6,3,0,3,0,7,12,38,10,15,5,36
15,3,10,41,8,1,0,0,13,0,22,15,35,6,2,0,19
8,2,3,18,4,4,4,1,89,0,7,2,11,17,18,1,3
0,2,0,7,4,37,0,0,11,0,8,0,16,20,36,0,53
24,3,0,5,12,0,1,1,41,0,1,25,23,4,36,1,17
30,6,15,20,7,3,4,3,55,0,5,0,4,6,34,0,1
3,1,7,7,1,3,0,0,2,0,3,110,6,1,18,0,28
3,1,51,30,6,0,0,0,35,0,0,11,10,1,27,0,18
15,6,24,24,9,0,1,4,15,2,14,5,20,2,17,5,28
18,5,19,20,9,3,7,2,16,1,16,2,16,14,23,6,15
14,2,26,30,14,1,2,0,1,0,1,88,5,3,3,0,1
14,3,17,26,3,1,5,0,19,1,10,15,13,4,47,1,12
33,5,24,14,9,1,3,3,27,0,14,0,2,2,46,4,3
27,11,8,7,9,10,2,1,21,2,4,7,19,20,18,6,21
2,0,23,0,13,0,0,0,38,0,33,4,0,10,44,14,13
9,15,21,25,15,2,7,0,5,1,9,1,54,10,5,1,14
0,2,12,16,12,49,0,0,24,0,5,40,23,2,7,0,3
7,14,13,10,10,0,2,2,13,0,13,38,35,8,15,0,13
12,8,22,19,5,2,5,0,23,2,9,2,11,7,57,2,7
8,9,12,23,8,3,2,0,19,4,9,9,43,9,7,1,24
13,12,28,32,13,2,2,1,11,2,18,5,15,9,14,5,9
0,0,7,29,0,1,0,0,37,2,22,14,34,1,27,0,16
15,12,33,14,18,2,3,1,18,6,2,14,11,3,21,4,14
10,6,10,28,13,1,5,1,17,0,23,3,18,14,18,10,14
7,15,9,29,13,1,2,0,5,1,16,0,55,4,12,2,21
5,5,15,15,1,8,5,1,8,3,4,43,7,5,23,1,42
8,5,16,25,4,1,1,0,11,2,4,34,5,7,24,3,41
11,0,18,32,9,0,3,0,33,0,19,5,7,3,48,0,5
27,4,16,14,6,5,9,2,19,0,10,0,11,6,44,4,13
0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0
0,0,22,25,50,0,0,0,37,0,0,0,0,0,64,0,0
9,0,11,12,0,0,0,0,15,0,2,60,4,0,0,6,73
14,9,11,15,8,20,3,0,23,0,14,15,12,4,12,1,31
11,6,20,33,13,11,5,0,12,0,10,11,13,5,9,7,26
9,6,41,25,15,1,1,0,11,0,7,5,55,3,1,7,3
12,6,29,30,16,4,4,0,10,1,10,7,23,8,6,7,18
11,8,21,41,20,2,2,0,32,2,13,8,17,4,4,1,5
14,7,10,14,5,3,3,2,18,2,11,10,39,14,19,2,18
11,10,14,18,4,2,0,0,16,0,16,0,14,16,27,8,37
13,3,12,31,9,2,1,2,23,1,25,5,16,8,15,5,21
6,2,16,12,1,2,1,20,1,0,5,54,27,1,7,15,23
5,2,9,27,6,3,1,3,1,0,19,0,16,21,47,2,31
7,7,18,39,16,1,3,0,8,5,11,2,41,11,6,0,16
5,4,4,6,4,3,4,1,4,4,13,4,7,3,30,5,8
13,4,17,18,6,0,1,0,3,0,6,88,17,1,1,8,8
2,1,40,36,18,0,0,0,3,1,4,28,4,1,27,0,29
15,4,4,32,11,0,1,0,34,3,23,2,16,5,16,1,25
16,11,10,21,4,25,9,1,19,0,10,5,10,10,14,4,24
8,8,6,13,4,20,3,1,26,4,10,11,4,5,17,2,49
1,9,20,13,1,19,1,8,20,10,4,0,9,3,24,2,47
9,4,12,20,20,4,3,1,21,0,28,0,11,7,33,3,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,23,21,8,0,0,22,0,27,2,6,17,42,0,20
7,7,9,8,5,16,3,1,76,3,6,2,11,17,6,2,12
6,8,7,43,21,0,7,4,13,0,12,6,4,24,17,7,13
14,9,17,16,7,15,5,1,19,2,12,9,15,7,11,2,30
17,18,23,30,9,8,9,0,3,3,5,2,22,10,21,2,8
0,0,0,7,3,0,0,0,4,0,5,98,4,0,71,0,4
16,5,15,34,3,3,6,0,10,1,2,64,8,6,7,2,9
19,5,49,5,4,0,3,0,6,0,10,6,30,12,3,38,3
0,4,1,38,1,1,3,1,25,3,7,7,63,1,22,7,7
4,19,11,22,1,3,1,0,11,0,5,2,15,16,42,7,32
25,13,20,22,11,6,8,1,3,4,9,5,24,14,7,4,15
7,8,16,12,2,13,8,3,17,9,9,0,8,10,15,2,52
4,3,5,42,24,2,4,3,15,0,18,6,4,25,28,4,7
0,5,9,4,2,0,0,0,32,0,21,18,35,0,21,35,10
6,6,4,14,6,12,1,0,13,1,11,1,15,21,33,1,46
11,7,10,18,3,4,3,1,62,8,5,5,13,7,6,0,29
0,0,3,21,31,8,1,0,20,0,43,0,7,19,26,2,9
6,2,46,23,6,0,2,0,12,0,18,35,8,0,8,1,25
9,6,2,14,3,1,0,0,22,1,15,35,50,2,19,2,12
11,6,24,34,18,3,7,0,10,1,6,10,14,9,7,7,23
7,3,15,9,3,2,2,0,3,0,5,10,107,4,12,1,9
19,2,7,32,14,0,2,0,38,0,17,0,14,7,15,1,25
6,7,47,13,0,38,15,0,11,3,19,0,4,0,18,0,12
8,2,18,23,10,0,3,2,11,1,11,33,14,6,26,4,21
1,10,47,21,1,1,5,0,16,0,20,2,21,4,25,10,8
19,0,20,47,29,0,0,0,14,0,0,0,5,0,27,0,34
10,8,15,20,12,0,4,2,18,3,14,0,8,7,23,2,47
7,11,17,10,3,3,1,3,10,0,7,54,36,3,13,3,10
24,3,10,18,6,12,5,4,19,1,16,4,18,12,12,3,25
0,1,34,26,11,6,1,0,11,1,0,20,11,16,20,3,31
9,4,24,46,5,2,5,0,39,1,3,0,11,7,18,1,19
4,5,17,12,3,7,1,0,15,2,9,0,11,18,24,4,60
0,17,79,0,0,0,13,0,18,0,31,0,0,0,40,0,0
14,14,33,13,11,3,8,0,6,2,5,26,36,11,4,1,6
8,4,9,6,6,0,1,0,31,1,2,1,6,3,86,11,15
12,8,24,15,5,10,6,2,14,5,12,0,21,11,10,3,32
13,7,10,17,9,4,6,2,50,2,9,4,10,14,14,2,19
1,3,34,31,59,0,0,0,14,0,1,0,1,3,38,1,8
29,8,14,25,5,1,6,0,14,1,11,25,13,4,28,3,4
8,0,18,4,15,0,0,0,54,0,30,11,0,13,36,4,3
16,9,24,24,7,4,6,0,12,1,10,8,42,12,4,1,13
11,13,11,13,15,4,2,3,11,0,22,11,46,14,9,0,9
8,1,19,27,3,6,1,0,18,1,7,23,28,15,8,4,26
17,5,43,34,10,17,3,0,10,0,15,15,0,0,12,13,0
13,4,11,19,7,4,4,1,27,0,8,7,17,16,19,6,27
8,2,10,17,4,0,5,1,4,0,4,4,8,12,45,2,17
11,8,16,20,9,0,4,1,10,5,10,4,9,5,30,3,45
22,13,31,17,13,11,12,0,4,5,7,3,24,13,5,3,11
11,6,22,36,19,3,7,0,12,2,7,7,12,8,8,8,24
